Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,DtcsCode,DtcsPolarity,RxDtcsCode,CrossMode,Mode,TStep,Skip,Power,Comment,URCALL,RPT1CALL,RPT2CALL,DVCODE
190,Key Bridge,448.675000,-,5.000000,Tone,91.5,88.5,023,NN,023,Tone->Tone,DN,5.00,,50W,"YSF Wires-X KC3APF near Dundalk, Baltimore County, Maryland OPEN",,,,
191,N3CDY,449.075000,-,5.000000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,"DMR CC 1 N3CDY near Owings Mills, Baltimore County, Maryland OPEN",,,,
192,Kenwood High School,449.575000,-,5.000000,TSQL,88.5,123.0,023,NN,023,Tone->Tone,DN,5.00,,50W,"YSF W3PGA near Essex, Baltimore County, Maryland OPEN",,,,
193,KB3WHR,449.612500,-,5.000000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,12.50,,50W,"DMR CC 1 KB3WHR near Bel Air, Harford County, Maryland OPEN",,,,
194,WA3SFJ,449.825000,-,5.000000,Tone,167.9,88.5,023,NN,023,Tone->Tone,DN,5.00,,50W,"YSF WA3SFJ near Port Deposit, Cecil County, Maryland OPEN",,,,
195,K3PZN,449.875000,-,5.000000,TSQL,88.5,127.3,023,NN,023,Tone->Tone,DN,5.00,,50W,"YSF K3PZN near Westminster, Carroll County, Maryland OPEN",,,,
199,Fairfax Digital Repeaters,145.000000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,,,,,
200,N3QEM,145.163750,-,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,"DMR CC 13 N3QEM near Herndon, Fairfax County, Virginia OPEN",,,,
201,N3QEM,145.176250,-,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,"DMR CC 13 N3QEM near Vienna, Fairfax County, Virginia OPEN",,,,
202,WB6EFW,145.185000,-,0.600000,TSQL,88.5,103.5,023,NN,023,Tone->Tone,DN,5.00,,50W,"YSF Wires-X WB6EFW near Leesburg, Loudoun County, Virginia OPEN",,,,
203,GW National Masonic Memorial,146.655000,-,0.600000,TSQL,88.5,141.3,023,NN,023,Tone->Tone,DN,5.00,,50W,"YSF K4US near Alexandria, (independent) County, Virginia OPEN ~50w to the feedline",,,,
204,Inova Fairfax Hospital,147.210000,+,0.600000,Tone,110.9,88.5,023,NN,023,Tone->Tone,DN,5.00,,50W,"YSF W4CIA near Falls Church, Fairfax County, Virginia OPEN Dual Mode, FM and System Fusion.",,,,
205,N9KET,441.337500,+,5.000000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,12.50,,50W,"DMR CC 1 N9KET near Tysons Corner, Fairfax County, Virginia OPEN",,,,
206,W4CIA,441.450000,+,5.000000,Tone,110.9,88.5,023,NN,023,Tone->Tone,DN,5.00,,50W,"YSF W4CIA near Arlington, Fairfax County, Virginia OPEN",,,,
