Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,DtcsCode,DtcsPolarity,RxDtcsCode,CrossMode,Mode,TStep,Skip,Power,Comment,URCALL,RPT1CALL,RPT2CALL,DVCODE
420,AAR037,160.665000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
421,AAR038,160.680000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
422,AAR039,160.695000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
423,AAR040,160.710000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
424,AAR041,160.725000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
425,AAR042,160.740000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
426,AAR043,160.755000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
427,AAR044,160.770000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
428,AAR045,160.785000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
429,AAR046,160.800000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
430,AAR047,160.815000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
431,AAR048,160.830000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
432,AAR049,160.845000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
433,AAR050,160.860000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
434,AAR051,160.875000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
435,AAR052,160.890000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
436,AAR053,160.905000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
437,AAR054,160.920000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
438,AAR055,160.935000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
439,AAR056,160.950000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
440,AAR057,160.965000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
441,AAR058,160.980000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
442,AAR059,160.995000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
443,AAR060,161.010000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
444,AAR061,161.025000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
445,AAR062,161.040000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
446,AAR063,161.055000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
447,AAR064,161.070000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
448,AAR065,161.085000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
449,AAR066,161.100000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
450,AAR067,161.115000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
451,AAR068,161.130000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
452,AAR069,161.145000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
453,AAR070,161.160000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
454,AAR071,161.175000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
455,AAR072,161.190000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
456,AAR073,161.205000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
457,AAR074,161.220000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
458,AAR075,161.235000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
459,AAR076,161.250000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
460,AAR077,161.265000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
461,AAR078,161.280000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
462,AAR079,161.295000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
463,AAR080,161.310000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
464,AAR081,161.325000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
465,AAR082,161.340000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
466,AAR083,161.355000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
467,AAR084,161.370000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
468,AAR085,161.385000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
469,AAR086,161.400000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
470,AAR087,161.415000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
471,AAR088,161.430000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
472,AAR089,161.445000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
473,AAR090,161.460000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
474,AAR091,161.475000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
475,AAR092,161.490000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
476,AAR093,161.505000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
477,AAR094,161.520000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
478,AAR095,161.535000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
479,AAR096,161.550000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
480,AAR097,161.565000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
481,AAR107,160.222500,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
482,AAR108,160.237500,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
483,AAR109,160.252500,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
484,AAR110,160.267500,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
485,AAR111,160.282500,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
486,AAR112,160.297500,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
487,AAR113,160.312500,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
488,AAR114,160.327500,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
489,AAR115,160.342500,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
490,AAR116,160.357500,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
491,AAR117,160.372500,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
492,AAR118,160.387500,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
493,AAR119,160.402500,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
494,AAR120,160.417500,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
495,AAR121,160.432500,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
496,AAR122,160.447500,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
497,AAR123,160.462500,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
498,AAR124,160.477500,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
499,AAR125,160.492500,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
500,AAR126,160.507500,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
501,AAR127,160.522500,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
502,AAR128,160.537500,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,6.0W,US & Canadian Railroad Frequencies,,,,
